Date,Realized 5-day PnL,Historical VaR,Parametric VaR,Monte Carlo VaR,EWMA VaR,GARCH VaR,FHS VaR
2019-02-14,8114.491109559306,46132.403580391205,28845.069636863052,28725.58746937676,29103.18048606175,25843.914452457768,29453.543799995485
2019-02-15,5276.43045150752,46132.403580391205,28849.442437375164,28798.154122901946,28686.707026372547,25750.28483889938,29186.79170836954
2019-02-19,9900.337579759233,46132.403580391205,28850.935755980103,28115.3519362003,27943.44519899985,24751.84820913722,30472.366849698414
2019-02-20,3623.622340055816,46132.403580391205,28861.602732453637,28243.741093918205,27844.821520242313,25533.203227671576,29229.10619122895
2019-02-21,1214.5970144985085,46132.403580391205,28844.721803602006,28167.738268678524,27472.757376367535,25453.266090063775,30174.320048849873
2019-02-22,-8759.934641414487,46132.403580391205,28848.355105265746,28810.45222381044,26885.70106560476,24789.674262176708,27155.809431886148
2019-02-25,-4145.256096690938,46132.403580391205,28844.73940842638,28948.7799839084,26113.052586936567,23679.18937596941,28524.200522210973
2019-02-26,-8137.6257125595885,46132.403580391205,28839.974045632105,29539.497747198508,25518.06587370079,23119.100705778797,23975.909569375035
2019-02-27,-8682.226728169308,46132.403580391205,28840.932464877762,28550.599825921236,24790.289074826112,22232.001298757197,25734.39127381459
2019-02-28,-15928.351886134034,46132.403580391205,28840.129402301292,28851.030464867443,24120.09753487637,21557.44191270217,23199.558963400017
2019-03-04,-6844.941159697482,46132.403580391205,28916.848069197986,28976.857957073968,28543.547891994436,32695.026024906034,35463.06473738246
2019-03-05,-8097.173007933407,46132.403580391205,28897.50982574932,28026.170132291514,28655.60399662012,32626.524251102084,38531.4778369224
2019-03-06,2284.4924910456234,46132.403580391205,28884.926829394837,29027.977165767144,27847.143302894547,30618.79692875665,36686.85933851058
2019-03-07,4719.981713799983,46132.403580391205,28881.8469643091,28704.970625796668,27093.350217089188,28906.71503192146,34086.48329492385
2019-03-08,10823.380323821128,46132.403580391205,28897.658660954377,28833.497100526656,27239.389548151914,29370.1059061781,33148.97226718799
2019-03-11,16624.708793680184,46132.403580391205,28893.160820428617,29833.996489704306,26840.88266285615,28563.85308886077,33155.55090316291
2019-03-12,14608.978539265385,46132.403580391205,28900.138406775724,28804.82149350415,26670.52731490805,28348.3578727254,32687.100199998276
2019-03-13,3895.292011383652,46132.403580391205,28934.59883144641,28104.261452957533,28232.895727095598,31911.623746162557,36788.303111343106
2019-03-14,4455.2083248037,46132.403580391205,28889.249071391903,28325.40603709796,27385.750761138344,29871.29351192118,34192.68985766111
2019-03-15,5392.63107156771,46132.403580391205,28884.960034086416,28291.132747715856,26557.531395070004,28046.187533422162,32647.561726092186
2019-03-18,791.7025635679653,46132.403580391205,28881.204172387366,29482.42521073806,25879.37380032078,26721.990773326557,30325.193478381614
2019-03-19,-11906.784255423889,46132.403580391205,28882.014133850815,29773.78082347246,25303.421093027107,25752.51604876836,30696.939339493063
2019-03-20,-4772.461424854266,46132.403580391205,28883.884154607982,29224.40098906467,24641.783194625677,24661.42032351283,30770.397535489705
2019-03-21,-9653.3177046305,46132.403580391205,28884.357938284764,28885.813951616292,23941.666444845687,23567.500908138634,23994.432063937278
2019-03-22,-15180.866772022722,46132.403580391205,28884.521499053757,29598.16178210314,23279.071427158746,22654.036935214208,24648.711175917146
2019-03-25,-6558.772331193879,46132.403580391205,28876.438692003034,29206.367849281814,22804.53709493333,22273.083044783238,27017.100737271605
2019-03-26,10484.031395068372,46132.403580391205,28925.627229274374,29028.934153103888,25602.15393306661,29218.192006717625,31868.474402185926
2019-03-27,7556.771777162097,46132.403580391205,28919.93693478998,28326.340085775355,25729.702704670755,29378.654341570633,34731.62787832134
2019-03-28,17219.098614523995,46132.403580391205,28919.769391641745,29063.20831215648,25378.10211918033,28520.377175833273,32936.72238993181
2019-03-29,23274.005595766197,46132.403580391205,28896.815203953865,28764.651979694998,25165.41055836216,28048.974944333004,31695.466904549983
2019-04-01,18879.382468433025,46132.403580391205,28903.79171751003,28583.542894293118,25591.976624584746,28987.63343956543,32456.69080723492
2019-04-02,12008.455748085715,46132.403580391205,28924.433886140316,29100.49835445299,26329.13695417543,30455.03856582027,33997.268885569625
2019-04-03,10503.153957892991,46132.403580391205,28923.148581892277,28715.26456866738,25707.80888967583,28933.917341277258,28685.277287862453
2019-04-04,8280.409977450143,46132.403580391205,28938.818308274575,29772.773271040325,26071.576090250906,29655.245313257805,30094.273588466283
2019-04-05,7895.3397149432585,46132.403580391205,28936.549752683808,28592.19904844961,25394.22525034452,28093.61960183407,29630.7375019897
2019-04-08,8168.354378643023,46132.403580391205,28930.578392112096,28567.02673916693,24712.036567138628,26663.086968139774,30725.029358969063
2019-04-09,8996.889235656934,46132.403580391205,28908.84213974097,29093.302337304587,23959.266031351584,25200.468440504745,29646.895620067437
2019-04-10,7461.171859870294,46132.403580391205,28908.539098431713,28443.93900354778,23256.606301473046,23979.58837050688,26490.252519384838
2019-04-11,3465.8627720924633,46132.403580391205,28914.46998287069,28702.508905873794,23056.619079524782,24028.64037295762,26618.59102051659
2019-04-12,-5068.7040329258425,46132.403580391205,28894.290269543868,28771.515926240976,22438.51399310021,23087.89701478433,25580.222913654183
2019-04-15,-3985.814772196983,46132.403580391205,28895.67996462949,28934.393835734478,21894.893027542283,22400.187908265874,26605.15898489964
2019-04-16,-1962.4239132949697,46132.403580391205,28893.746727885482,28355.14597083366,21256.797269315106,21543.69883597755,26122.249814822364
2019-04-17,-4298.626572562414,46132.403580391205,28891.691293770942,28096.421324880324,20626.000345240544,20774.16469896283,22961.96993231233
2019-04-18,-8131.148141750519,46132.403580391205,28891.60374964956,28029.631235451187,19999.54255005898,20075.574417321932,23510.673603084917
2019-04-22,-3732.944394670604,46132.403580391205,28913.75237736959,28830.885366700935,21348.438266145047,23859.9610107128,27683.845297769778
2019-04-23,432.6785598607183,46132.403580391205,28914.340509242913,29192.75144411662,21053.35070389043,23509.491413297594,26462.9851475328
2019-04-24,-1803.9030094015413,46132.403580391205,28914.90937588843,28816.129066240283,20742.202876432002,23150.226966432005,26920.795889490233
2019-04-25,844.5111180779105,46132.403580391205,28916.420712770258,28647.1609534266,20467.7378465357,22894.909620412116,28951.534573271478
2019-04-26,6232.972937528592,46132.403580391205,28924.07381332504,28791.042165881667,20503.738412324677,23308.083237111325,26176.690829965457
2019-04-29,78.57056623397293,46132.403580391205,28925.605305570298,28882.833140913543,20155.663407350577,22849.320805793293,25613.90155694362
2019-04-30,-11711.974711811887,46132.403580391205,28926.918219034396,29055.579364653157,21581.622008931972,26040.025002174894,31204.371354617542
2019-05-02,-27390.195763505348,46132.403580391205,28927.01531695591,28908.595775593585,20940.87794604649,24686.63866525691,29582.04727591457
2019-05-03,-26123.151591355774,46132.403580391205,28917.60842524616,29184.73852757001,20307.567738542544,23476.446671027104,27904.55665056156
2019-05-07,-40618.48130342035,46132.403580391205,28916.117086917522,29004.664340914413,19762.809418261255,22565.34178115409,26289.88012499755
2019-05-08,-29271.914162257926,46132.403580391205,28944.405496374566,28575.836534938127,22178.548522354038,27654.57251578102,31358.04098989245
2019-05-09,-14355.757640939088,46132.403580391205,28954.902320005196,28894.758573427815,22288.205932970093,27600.798405925405,31725.98671293611
2019-05-10,-4776.6380418260715,46132.403580391205,29045.68104990596,29251.527387789025,28867.201358501356,39379.06902075474,52173.79397334195
2019-05-13,-9699.770710484814,46132.403580391205,29031.7977951977,29775.055632304826,28012.68304028889,36557.39549543936,40438.35994901945
2019-05-14,-2924.8513973668278,46132.403580391205,29114.14148609983,28609.832477172215,31915.63889987153,42718.16004372987,54663.189601536134
2019-05-15,-2323.7869973343986,46132.403580391205,29115.92908267127,28702.604759395712,31117.602014315435,39834.21781863664,42214.452706774566
2019-05-16,-11111.400731302234,46132.403580391205,29161.962746540805,29891.844952452553,32907.66234310007,42128.44513096295,50738.73253694036
2019-05-17,-11362.493787841491,46132.403580391205,29176.43482512408,29422.81435790799,32650.129040339176,40423.267629782604,41597.35600343336
2019-05-20,-11310.150867447033,46132.403580391205,29184.334883487525,28811.98176737998,32062.454286625554,38264.93569822644,45399.80594501272
2019-05-21,-940.6006256602794,46132.403580391205,29203.928980625074,29016.7109462965,32131.236013063415,37666.67094353795,45707.90463004552
2019-05-22,-13130.303321736037,46132.403580391205,29207.98489688041,29320.96368927009,31415.10048052724,35533.608599428946,38388.48971617747
2019-05-23,-12099.22137700274,46132.403580391205,29205.456371156582,28663.014196486092,30520.089895657216,33206.607511634946,39693.88399870663
2019-05-24,-5131.889416956718,46132.403580391205,29216.740159347573,28431.34813937024,30466.681718413634,32957.06220566769,38111.841975868294
2019-05-28,2866.3366156275783,46132.403580391205,29199.949871863406,29249.440863401298,29963.021521495422,31736.195598193364,36113.064815686615
2019-05-29,4951.51997024252,46132.403580391205,29205.59075607042,29805.72060584505,29491.55120138792,30706.896921259384,35241.14750698592
2019-05-30,18100.97313510453,46132.403580391205,29231.042306027102,28805.095369276,30810.799685826223,33792.74785787749,41092.647183398105
2019-05-31,24094.815985993064,46132.403580391205,29231.30280369676,29841.56023782877,30049.373816205836,31916.38099529411,37609.20574874501
2019-06-03,27602.95828128021,46132.403580391205,29221.46868056818,29480.822195548695,29179.119888394005,29952.234945891367,35713.03923106165
2019-06-04,27562.23704324798,46132.403580391205,29216.505960919967,28525.551259943124,28757.949119214278,29214.00145545494,34184.127452228306
2019-06-05,19720.59402546643,46132.403580391205,29229.32932093804,28706.292358092243,28936.195404815982,29939.04599182604,35427.20758806509
2019-06-07,17368.276655742142,46132.403580391205,29236.760814184345,28554.500321545893,28546.69706660153,29250.26788536569,35447.37701276414
2019-06-10,6146.562419556392,46132.403580391205,29251.2063308758,29445.056051222495,29744.542424415093,32222.894943786632,36046.03520608846
2019-06-11,-89.61795874141889,46132.403580391205,29261.172367044062,29185.36296052995,29475.04976181933,31554.730414560236,34729.00444862767
2019-06-12,-1741.864616985503,46132.403580391205,29268.079701417377,28584.780589126593,29031.058247581914,30563.322727567785,35256.19341338982
2019-06-13,5535.631489701548,46132.403580391205,29269.13835852981,29724.246023938817,28236.597442098577,28856.106703951893,33718.81024816035
2019-06-14,10602.85922819871,46132.403580391205,29241.23095090604,28175.982916925754,27471.16610593316,27361.55796190068,29231.061009994257
2019-06-17,9653.604601039624,46132.403580391205,29244.90386954001,30079.776463992792,26850.777484748603,26344.39106076882,29125.205764029415
2019-06-18,9905.476883006735,46132.403580391205,29225.223018465702,29234.350364880884,26098.66390269965,25083.87400383096,30436.032475212938
2019-06-19,2307.159679733454,46132.403580391205,29226.955764297352,28449.319227348315,25481.812330480192,24263.253260956008,27989.988778492898
2019-06-20,-4739.892734055678,46132.403580391205,29239.11869366783,29268.93081694475,25683.80391706957,25514.323646091783,30449.182784894583
2019-06-21,-12390.498556087301,46132.403580391205,29259.918940320462,29110.69735200611,26389.48454906778,27698.158831390985,33402.740128765596
2019-06-24,-10420.78184602914,46132.403580391205,29234.108084266416,29183.10300920085,25997.969275745047,27065.537432589255,28152.149730875157
2019-06-25,-5752.4669453104825,46132.403580391205,29234.054155834016,28707.531775257456,25252.48852808503,25663.728059717345,32624.35952898113
2019-06-26,284.95356572970235,46132.403580391205,29245.091053953005,28497.947017759685,25376.35021205986,26414.946922584873,33138.8887224038
2019-06-27,-28.183362606543735,46132.403580391205,29241.512904673997,29402.499640198588,24681.097606278203,25164.483107314747,27062.624755727193
2019-06-28,861.2777539599997,46132.403580391205,29222.624161282445,29064.014262476332,23950.59514443006,23936.093719553137,28452.249068871566
2019-07-01,-13849.192798583817,46132.403580391205,29219.13270784564,28693.827088312235,23315.957631010446,23041.243050985307,27207.41583954247
2019-07-02,-22756.742776674622,46132.403580391205,29223.92570948213,28834.417304965118,23032.99110737099,23063.171551628177,28913.817813781454
2019-07-03,-18038.965261762263,46132.403580391205,29209.007215790698,29166.614544746913,22354.577227932215,22107.368062088877,24978.833027328314
2019-07-05,-10430.25116221727,46132.403580391205,29204.740696098233,28635.889011415326,21801.385084364872,21531.761126001154,27718.620530172153
2019-07-08,-6866.576884456277,46132.403580391205,29204.245872376894,29460.636182616083,21137.576286041578,20724.987309062722,23634.247982310324
2019-07-09,7210.723583616161,46132.403580391205,29327.44403020459,29524.85049502008,29232.983911306026,37909.64649412086,51182.366101037755
2019-07-10,12238.050241078503,46132.403580391205,29340.5579791237,29358.099089256728,29178.24597983626,36787.59142025668,47146.18239501937
2019-07-11,937.6676530325096,46132.403580391205,29345.581526484537,29238.467600648324,29149.993132550004,35873.300474465344,41107.751075114604
2019-07-12,-4505.472150654478,46132.403580391205,29360.11415028817,28798.569745900597,29198.974293243686,35244.54743521039,39941.735775930465
2019-07-15,-3500.734615701823,46132.403580391205,29365.631765789887,29139.293140367336,28690.807911779084,33592.796617485496,39545.95317268944
2019-07-16,-252.16577157997844,46132.403580391205,29367.434125341893,29023.22543633973,27968.499081148926,31659.46229105579,39502.45445549181
2019-07-17,142.72906122521974,46132.403580391205,29364.347594298255,29181.80022696287,27121.60502077654,29630.124593994904,37558.09437077994
2019-07-18,1851.2940057270446,46132.403580391205,29376.285373181126,29147.597873015045,27308.109078644487,30055.049796272022,34984.583304608765
2019-07-19,-3988.525397489789,46132.403580391205,29354.128622403823,29102.433767621937,26479.246569441497,28202.128515964345,34197.03932903248
2019-07-22,-10861.350160734339,46132.403580391205,29361.856272950707,29828.348231673284,26351.381105418994,28096.811912800677,29151.12690100543
2019-07-23,-26709.000015014757,46132.403580391205,29277.14479182382,28876.44373797247,25578.20153521703,26531.569345923173,30840.92024457452
2019-07-24,-23333.83646881589,46132.403580391205,29273.182550931095,29499.44280404347,24798.998855562942,25084.71933506828,29879.53703531109
2019-07-25,-21289.521041431883,46132.403580391205,29260.44309687829,28743.955510797572,24597.482454131194,25127.65195738828,33623.53673165647
2019-07-26,-19259.354919347683,46132.403580391205,29274.165039608437,29292.860746926402,24865.268288313186,26212.069101097088,28682.215146845472
2019-07-29,-23401.316957881827,46132.403580391205,29273.172162972383,28622.397709835892,24271.53821561732,25181.76754201515,28264.63830334978
2019-07-30,-39782.673549439045,46132.403580391205,29370.896589508753,29788.728477942197,30221.787182976463,37794.94151648189,52390.46797492437
2019-07-31,-51474.78637176575,46132.403580391205,29355.085866853336,29266.472748822995,29611.44634291277,35708.30194761298,44251.577512699216
2019-08-01,-44384.683486998554,46132.403580391205,29354.368378299765,29368.466708968444,28825.59657590582,33465.66466945694,42105.77897952885
2019-08-02,-25754.472973469798,46132.403580391205,29359.855262179033,28722.67005747499,28299.859263258928,31973.592499898263,40723.69365097791
2019-08-05,-17263.97868056965,46132.403580391205,29378.593604680613,29926.083772947615,28606.2306298353,32403.864923603807,39630.41046155686
2019-08-06,14808.104189835492,46132.403580391205,29815.841555420116,29663.64090808664,48539.93479985343,68556.15302717271,76959.08032213911
2019-08-07,22440.51613980732,48099.49101480521,29847.36772359684,30094.452694131523,48245.087678691925,64960.3645762753,80424.83074742765
2019-08-08,15925.7150854695,48099.49101480521,29858.56098167948,29513.663890686472,47217.70456667058,60422.82366650368,78099.78662040207
2019-08-09,2115.8828722600542,48099.49101480521,29957.54549904567,30512.96381601658,49675.97553048914,62973.02605672127,78312.33696408792
2019-08-12,4737.758195974544,48099.49101480521,29945.83171424536,29753.73296459493,48239.73517275241,57949.77468772332,63394.85622762893
2019-08-13,10797.882288047407,48099.49101480521,29939.706187490054,29392.046221014076,46781.49917021668,53273.59804861215,60602.80090414045
2019-08-14,17113.628189957715,48099.49101480521,29939.944378432407,30481.92153769067,45365.215508964204,49042.22861235134,54630.320309338
2019-08-16,14636.902511975299,48099.49101480521,29940.80439691965,28685.19145446642,44022.22332266168,45293.88399699297,53565.2795100654
2019-08-19,6727.562763145768,48099.49101480521,29906.931618033275,30187.720947877024,42714.57105430076,41907.40620922644,47550.979530810895
2019-08-20,-10621.969982487457,48099.49101480521,29898.82967179561,29754.305625880894,41855.3409614766,39896.1049191873,43400.12372452334
2019-08-21,-13828.349300852402,48099.49101480521,29916.060728437104,30097.064823078053,41513.26506158892,39367.27610416315,45749.13889942763
2019-08-22,-9468.6046729743,48099.49101480521,29928.374710966982,29892.574178029197,40878.83660845479,38134.430227531666,42847.472201308534
2019-08-23,-5243.565787737487,48099.49101480521,29934.58134359227,29395.90212348406,39948.75058336711,36231.6592859534,39144.49258797665
2019-08-26,10509.237666863162,48099.49101480521,29953.942631737875,29401.777662556633,39629.64779404674,36097.59975771037,45037.8262184632
2019-08-27,25496.210335368974,48099.49101480521,30025.661984427672,29968.834983426503,41635.95571983727,41720.02244415141,48343.02031779368
2019-08-28,31530.329508800747,48099.49101480521,30028.57225551887,29873.408943604303,40636.356163214594,39278.94659320609,52338.862925546215
2019-08-29,26257.575519758422,48099.49101480521,30065.241797859602,30171.548971888464,41396.46741254725,41369.22875185929,50136.24786501718
2019-08-30,26163.208594300417,48099.49101480521,30057.531892578027,30339.64502741191,40137.11337524479,38301.90215193637,49878.70206652658
2019-09-03,14575.069006943782,48099.49101480521,30094.498837342406,30554.662744589383,40630.5852774976,39862.337715468515,47231.81569956514
2019-09-04,10968.84802374526,48099.49101480521,30082.60093445286,29536.00385715463,39511.215287478626,37245.44515326091,37322.95642578239
2019-09-05,7764.518219557113,48099.49101480521,30111.400920824424,29817.789566038464,40250.601056221094,39510.86327265118,45732.88790107811
2019-09-06,5867.471369924828,48099.49101480521,30118.88940176043,30199.4310561894,39481.005524000764,37778.49481584644,44325.21688731846
2019-09-09,9195.77181133216,48099.49101480521,30117.230185879944,30735.758565618424,38279.100863026935,35080.19235132421,48366.736883755504
2019-09-10,13131.515796245334,48099.49101480521,30111.98349969903,30567.635756430507,37240.67677842779,33010.39642194037,37017.46473235274
2019-09-11,15843.583076743933,48099.49101480521,30111.528487980268,29571.148924456364,36138.938866313954,30911.858333818982,38416.132820709136
2019-09-16,12193.677409755559,48099.49101480521,30129.71905424334,30177.78550425354,36001.201426881424,31646.70587166063,34609.790346652706
2019-09-17,8177.5499803092025,48099.49101480521,30131.587329036873,30043.064887281813,35086.54426199104,30116.267722413053,32903.64192354708
2019-09-18,3667.576482988758,48099.49101480521,30072.732321060896,29902.383426504588,34313.40786119925,29089.708467483644,32770.49282280281
2019-09-19,-7221.051990248117,48099.49101480521,30063.843051103886,30068.292859137764,33324.21462174644,27503.205234475234,35646.319937467146
2019-09-20,-8000.898761375161,48099.49101480521,30025.85564564137,29835.81684072631,32365.857602209537,26108.344098852922,29263.779950405467
2019-09-23,-15393.783948036165,48099.49101480521,30020.307267369782,30519.603979708263,31588.11952289007,25337.406909626607,30441.214657508557
2019-09-24,-13195.820314426504,48099.49101480521,29964.529279048675,29746.813752929913,30664.885696134446,24154.98359625467,26471.769958663615
2019-09-25,-9349.719119819372,48099.49101480521,29942.043208273863,29923.02999530173,29757.026648129122,23083.381242653995,29053.71441264201
2019-09-26,-11585.747981833665,48099.49101480521,29957.513149441438,30206.961248924246,31223.959006852016,28756.528616052332,35041.38533601389
2019-09-27,-7466.110217985487,48099.49101480521,29957.687463225524,30008.609078207577,30286.835032111136,27083.72495928482,35444.86382552269
2019-09-30,-2595.0282540403887,48099.49101480521,29962.632635150218,30046.326994827017,29931.25242386983,27092.585199317185,31796.639679802876
2019-10-01,-709.9984419080707,48099.49101480521,29897.46490563389,30321.63910030633,29046.473809379582,25651.366242285734,31728.68773607931
2019-10-02,-4407.430224743923,48099.49101480521,29893.41793271592,29101.852049688776,28397.083745743937,24956.199877950356,32996.167561220005
2019-10-04,9524.09926232035,48099.49101480521,29948.526983834272,30558.536491582625,31253.06698099595,32913.226255715825,38675.8073286868
2019-10-07,11134.315514861057,48099.49101480521,29931.290688101704,29969.967069897357,30923.318837468894,32177.76517128047,40847.066072513815
2019-10-08,14250.300303204232,48099.49101480521,29930.341169087653,30059.887793732687,29984.04583273553,30086.20424155069,32946.282683227604
2019-10-10,15125.900110852186,48099.49101480521,29931.644020711763,30470.24272660788,29299.49269686187,28781.60296156491,37167.20908383048
2019-10-11,14945.942086589013,48099.49101480521,29931.847362599932,29559.486186701946,28426.74850872227,27117.92270296925,33335.79083053602
2019-10-14,8776.274544822649,48099.49101480521,29925.52078234969,30217.12271051744,27719.408315191817,26005.729014136155,31191.5916038516
2019-10-15,4579.965750648521,48099.49101480521,29943.916712881517,31059.67735091199,28105.257379061393,27704.31382545131,33698.6776643746
2019-10-16,6302.025392836627,48099.49101480521,29937.28844001747,29339.358043759043,27598.571803518324,26977.982118007058,35451.48961218795
2019-10-17,3537.3468477170145,48099.49101480521,29899.466413272577,29065.757925817248,27179.786411324505,26520.866249907853,35683.55795901429
2019-10-18,5503.11051512498,48099.49101480521,29899.960831781285,29518.700763334346,26383.38929212331,25154.390785889536,28673.555801663508
2019-10-21,7661.616855913226,48099.49101480521,29900.410089904577,29698.56082668717,26044.710405514805,25046.11850044311,30328.206485146646
2019-10-22,6553.8853945974615,48099.49101480521,29872.040696296517,30192.756202571694,25414.713440608815,24192.875132261644,30339.303242315746
2019-10-23,3546.519199498825,48099.49101480521,29865.024608087548,30514.23289280035,25502.003387715933,25171.713374979954,28506.038587572813
2019-10-24,1860.3107595194049,48099.49101480521,29846.53656297063,29577.207876977518,24756.589086174823,23968.97390114688,31052.583504604987
2019-10-25,3443.6827592988084,48099.49101480521,29831.154705145716,29960.472473429905,24033.069005109526,22916.83108538428,26389.88793618879
2019-10-28,10506.717509281185,48099.49101480521,29826.257576695436,29930.081026229796,23399.861325759826,22173.834423824424,28106.46785310714
2019-10-29,14852.597584481924,48099.49101480521,29826.271489383435,29308.255143341252,22734.329307910462,21399.53700417362,27938.900856027227
2019-10-30,13898.996020691997,48099.49101480521,29827.68805035964,30358.696495659624,22211.47863851768,21039.888414426136,30226.298787029627
2019-10-31,14745.764017500838,48099.49101480521,29827.8455914861,30056.411885329333,21553.64669451521,20347.40956783087,25712.392652989343
2019-11-01,9578.9990590395,48099.49101480521,29803.623679217144,30003.856416030685,21145.372665290826,20326.103402351262,27331.325092919782
2019-11-04,3095.5257769014424,48099.49101480521,29796.494043315382,29803.071821068803,21615.361052588883,22347.35314534525,27906.74244657163
2019-11-05,-5379.863430478752,48099.49101480521,29799.153987093196,29414.9679215169,22096.166973821793,24003.505892334244,29185.910868048497
2019-11-06,-2678.9634164684962,48099.49101480521,29796.18314586568,29707.91914555328,21477.278139038408,22991.18749690289,26488.466176577054
2019-11-07,-5368.575246592185,48099.49101480521,29745.406992032742,30429.972539239716,20823.758373490142,21990.400909871478,27436.31128540882
2019-11-08,1252.4496455629985,48099.49101480521,29665.407233362333,30506.368167132874,20465.795262526648,21745.60759500392,27762.857553283262
2019-11-11,8693.93937867098,48099.49101480521,29585.918486015435,29463.1395519253,19892.432829655183,21022.11126450963,29247.241479561068
2019-11-12,12363.379013659143,46132.403580391205,29327.973117246664,29721.146583979356,19656.390386130377,21114.167117091074,28847.716628978345
2019-11-13,5367.911255871799,44401.96293725397,29118.01607908657,28932.812260832685,19694.22708880339,21760.069213014493,25402.94092020933
2019-11-14,-192.5977619533139,42672.26345008453,29074.40694925213,29293.999888944785,19368.645875437967,21514.285089068453,26794.662095907985
2019-11-15,-14003.285669919993,42672.26345008453,28842.93833636922,28314.159029022823,19454.69072739771,22146.929098170916,24870.897102714844
2019-11-18,-20015.71110698681,42672.26345008453,28815.155668001415,28499.44881163258,20516.203313162183,24639.580934213827,26878.901465003513
2019-11-19,-10915.169803412682,42672.26345008453,28776.16617257267,27555.604170289815,19910.648007204865,23465.104267449005,26805.295421766234
2019-11-20,-5440.729692858942,42672.26345008453,28778.206981965202,29222.046473995695,19703.379439767017,23214.92009563783,27995.649851234943
2019-11-21,2210.511618421902,42672.26345008453,28700.21759152604,28710.531718276663,21719.049485076106,27325.17217943472,34602.08851521929
2019-11-22,469.8919625182041,42672.26345008453,28731.92402710192,28613.831207521467,24494.817211868525,32218.702041307282,35654.722673298274
2019-11-25,-1848.7090932096019,42672.26345008453,28731.579348730498,28715.965213778432,23752.142941319165,30122.65976093853,36867.83624205754
2019-11-26,-13971.049672025076,42672.26345008453,28629.02815543206,29462.116088821553,26190.802221827274,34196.4218819805,39435.12047147345
2019-11-27,-19279.000423175035,42672.26345008453,28630.990191369867,28597.75543606206,25572.937089447412,32218.44537949395,42889.53636949723
2019-11-29,-23101.164661047063,42672.26345008453,28559.058159062766,27758.58226988443,24800.774267021003,30129.308520369454,35316.73116702797
2019-12-02,-3268.616894562074,42672.26345008453,28600.723687513633,28598.635340947607,28198.948923788073,36276.88200774304,42423.16418592236
2019-12-03,-1141.3024531546032,42672.26345008453,28602.819267429095,28506.80098254864,27458.045556084086,33962.692439909726,37713.52815538056
2019-12-04,1440.687047576659,42672.26345008453,28594.625963707316,28844.772464626807,26786.77588938571,31999.217340797426,36077.912102803406
2019-12-05,7842.2961838363235,42672.26345008453,28593.95483181175,28822.43387801099,26237.860707594613,30471.355852931898,35063.284775173735
2019-12-06,19098.724484596645,42672.26345008453,28551.76581624678,28294.24170878326,26016.817406335766,29780.069590809802,31686.033369309647
2019-12-09,18672.663098553487,42672.26345008453,28582.96622209342,29317.1810756578,27337.51959674772,32343.404475928415,41717.236045947146
2019-12-10,19293.031770406073,42672.26345008453,28563.350236885773,28733.287987577016,26505.2292468504,30228.004667572848,33967.99629234366
2019-12-11,24673.82258138423,42672.26345008453,28552.257459994933,29051.205988162223,25699.758947284485,28352.859931981464,36047.92248689821
2019-12-12,19684.213991024346,42672.26345008453,28555.754498764083,28511.57632076533,25306.268251894617,27549.177035080036,30769.38889836735
2019-12-13,13796.93604500955,42672.26345008453,28524.727807229225,28447.099170948914,26095.59843428331,29382.118269256913,34698.332522861514
2019-12-16,8774.941613173554,42672.26345008453,28552.260719973056,28006.186700170296,27203.8702063791,31621.961836963183,40528.81858471335
2019-12-17,7147.311563072264,42672.26345008453,28550.68148191656,28637.834305426237,26392.47239466756,29622.435320375316,33571.69220949403
2019-12-18,-3038.513307103456,42672.26345008453,28563.464183233453,29809.152822456857,26575.52742271601,29937.616551078812,31286.837771729923
2019-12-19,6112.753049562334,42672.26345008453,28553.299640061643,28930.023942784563,25838.505056449845,28249.720931634114,34160.515753201245
2019-12-20,9599.264395673557,42672.26345008453,28546.24205849214,28561.23124114017,25089.700851796755,26684.499101220546,29447.12998652125
2019-12-23,7652.315248865293,42672.26345008453,28533.651667382346,29023.358307278027,24589.94203242374,25823.60018497522,31469.918728211705
2019-12-24,10585.304787247967,42672.26345008453,28534.132432525097,28247.7942690189,23867.00093602016,24523.607720848377,29715.45436382463
2019-12-26,13660.15600817086,42672.26345008453,28544.6298051621,28319.61870265997,23856.47320159292,24986.103375464747,29227.785457145004
2019-12-27,-1345.0782019191295,42672.26345008453,28570.340607219165,29030.351281469248,25091.10395181462,28080.758093753022,32546.734174243196
2019-12-30,-1535.0981006436405,42672.26345008453,28579.246110415083,29476.49220361007,25015.336672889993,27938.62357438133,36587.33424947257
2020-01-02,-13199.758657110557,42672.26345008453,28577.55960646441,29001.691936812073,24278.962219368546,26380.337268313207,35124.09538180285
2020-01-03,255.48668263916662,42672.26345008453,28575.997095265473,29002.53480527307,23684.671909730972,25277.51286385966,30737.05643616754
2020-01-06,6420.924402898273,42672.26345008453,28544.999876854807,28777.770416228774,23040.388822484336,24160.02232124834,26139.115254897195
2020-01-07,20106.13422562261,42672.26345008453,28568.92058753628,28225.534711401957,24233.480100962315,27197.432734195867,32700.47674055515
2020-01-08,16725.781223211925,42672.26345008453,28577.153009719204,27987.776630958215,24150.34583128334,27081.164416324686,32346.695287814702
2020-01-09,27891.016630276477,42672.26345008453,28631.333131554038,28456.30047967533,27151.55940233568,33229.52101185717,39402.19667093026
2020-01-10,18547.197749920466,42672.26345008453,28740.823462857028,28282.59307685695,32918.21091332638,43510.879722369675,50936.43574256403
